id,herd,year,enter.date,exit.date,event,enter,exit,time
16-7954,Wolverine,2015,2015-11-09,2015-12-31,0,10,12,52
16-7954,Wolverine,2016,2016-01-01,2016-11-13,1,0,11,317
16-7955,Wolverine,2015,2015-11-09,2015-12-31,0,10,12,52
16-7955,Wolverine,2016,2016-01-01,2016-12-31,0,0,12,365
16-7955,Wolverine,2017,2017-01-01,2017-12-31,0,0,12,364
16-7955,Wolverine,2018,2018-01-01,2018-12-31,0,0,12,364
16-7955,Wolverine,2019,2019-01-01,2019-01-28,0,0,1,27
16-7956,Wolverine,2015,2015-11-09,2015-12-31,0,10,12,52
16-7956,Wolverine,2016,2016-01-01,2016-12-31,0,0,12,365
16-7956,Wolverine,2017,2017-01-01,2017-12-31,0,0,12,364
16-7956,Wolverine,2018,2018-01-01,2018-12-31,0,0,12,364
16-7956,Wolverine,2019,2019-01-01,2019-01-28,0,0,1,27
16-7957,Wolverine,2015,2015-11-09,2015-12-31,0,10,12,52
16-7957,Wolverine,2016,2016-01-01,2016-12-31,0,0,12,365
16-7957,Wolverine,2017,2017-01-01,2017-07-05,1,0,7,185
16-7958,Wolverine,2015,2015-11-09,2015-12-31,0,10,12,52
16-7958,Wolverine,2016,2016-01-01,2016-12-31,0,0,12,365
16-7958,Wolverine,2017,2017-01-01,2017-12-31,0,0,12,364
16-7958,Wolverine,2018,2018-01-01,2018-12-31,0,0,12,364
16-7958,Wolverine,2019,2019-01-01,2019-01-28,0,0,1,27
16-7959,Wolverine,2015,2015-11-09,2015-12-31,0,10,12,52
16-7959,Wolverine,2016,2016-01-01,2016-12-31,0,0,12,365
16-7959,Wolverine,2017,2017-01-01,2017-12-31,0,0,12,364
16-7959,Wolverine,2018,2018-01-01,2018-12-31,0,0,12,364
16-7959,Wolverine,2019,2019-01-01,2019-01-28,0,0,1,27
16-7960,Wolverine,2015,2015-11-09,2015-12-31,0,10,12,52
16-7960,Wolverine,2016,2016-01-01,2016-12-31,0,0,12,365
16-7960,Wolverine,2017,2017-01-01,2017-08-04,1,0,8,215
16-7961,Wolverine,2015,2015-11-09,2015-12-31,0,10,12,52
16-7961,Wolverine,2016,2016-01-01,2016-12-31,0,0,12,365
16-7961,Wolverine,2017,2017-01-01,2017-06-14,1,0,6,164
16-7962,Wolverine,2015,2015-11-09,2015-12-31,0,10,12,52
16-7962,Wolverine,2016,2016-01-01,2016-12-31,0,0,12,365
16-7962,Wolverine,2017,2017-01-01,2017-12-31,0,0,12,364
16-7962,Wolverine,2018,2018-01-01,2018-02-20,1,0,2,50
16-7963,Wolverine,2015,2015-11-09,2015-12-31,0,10,12,52
16-7963,Wolverine,2016,2016-01-01,2016-12-31,0,0,12,365
16-7963,Wolverine,2017,2017-01-01,2017-12-31,0,0,12,364
16-7963,Wolverine,2018,2018-01-01,2018-12-31,0,0,12,364
16-7963,Wolverine,2019,2019-01-01,2019-01-28,0,0,1,27
16-7964,Wolverine,2015,2015-11-09,2015-12-31,0,10,12,52
16-7964,Wolverine,2016,2016-01-01,2016-12-31,0,0,12,365
16-7964,Wolverine,2017,2017-01-01,2017-04-13,1,0,4,102
16-7965,Wolverine,2015,2015-11-09,2015-12-31,0,10,12,52
16-7965,Wolverine,2016,2016-01-01,2016-12-31,0,0,12,365
16-7965,Wolverine,2017,2017-01-01,2017-05-07,1,0,5,126
16-7967,Tweedsmuir,2015,2015-11-17,2015-12-31,0,10,12,44
16-7967,Tweedsmuir,2016,2016-01-01,2016-12-31,0,0,12,365
16-7967,Tweedsmuir,2017,2017-01-01,2017-12-31,0,0,12,364
16-7967,Tweedsmuir,2018,2018-01-01,2018-02-02,1,0,2,32
16-7969,Tweedsmuir,2015,2015-11-17,2015-12-31,0,10,12,44
16-7969,Tweedsmuir,2016,2016-01-01,2016-12-31,0,0,12,365
16-7969,Tweedsmuir,2017,2017-01-01,2017-05-19,1,0,5,138
16-7970,Tweedsmuir,2015,2015-11-16,2015-12-31,0,10,12,45
16-7970,Tweedsmuir,2016,2016-01-01,2016-12-31,0,0,12,365
16-7970,Tweedsmuir,2017,2017-01-01,2017-04-03,1,0,4,92
16-7972,Tweedsmuir,2015,2015-11-16,2015-12-31,0,10,12,45
16-7972,Tweedsmuir,2016,2016-01-01,2016-01-14,1,0,1,13
16-7976,Tweedsmuir,2015,2015-11-17,2015-12-31,0,10,12,44
16-7976,Tweedsmuir,2016,2016-01-01,2016-12-31,0,0,12,365
16-7976,Tweedsmuir,2017,2017-01-01,2017-12-31,0,0,12,364
16-7976,Tweedsmuir,2018,2018-01-01,2018-02-11,1,0,2,41
16-8909,Wolverine,2016,2016-11-09,2016-12-31,0,10,12,52
16-8909,Wolverine,2017,2017-01-01,2017-12-31,0,0,12,364
16-8909,Wolverine,2018,2018-01-01,2018-12-31,0,0,12,364
16-8909,Wolverine,2019,2019-01-01,2019-01-28,0,0,1,27
16-8910,Wolverine,2016,2016-11-09,2016-12-31,0,10,12,52
16-8910,Wolverine,2017,2017-01-01,2017-12-31,0,0,12,364
16-8910,Wolverine,2018,2018-01-01,2018-12-31,0,0,12,364
16-8910,Wolverine,2019,2019-01-01,2019-01-28,0,0,1,27
16-8911,Wolverine,2016,2016-11-09,2016-12-31,0,10,12,52
16-8911,Wolverine,2017,2017-01-01,2017-12-31,0,0,12,364
16-8911,Wolverine,2018,2018-01-01,2018-12-31,0,0,12,364
16-8911,Wolverine,2019,2019-01-01,2019-01-28,0,0,1,27
16-8912,Wolverine,2016,2016-11-09,2016-12-31,0,10,12,52
16-8912,Wolverine,2017,2017-01-01,2017-12-31,0,0,12,364
16-8912,Wolverine,2018,2018-01-01,2018-12-31,0,0,12,364
16-8912,Wolverine,2019,2019-01-01,2019-01-28,0,0,1,27
16-8913,Wolverine,2016,2016-11-09,2016-12-31,0,10,12,52
16-8913,Wolverine,2017,2017-01-01,2017-12-31,0,0,12,364
16-8913,Wolverine,2018,2018-01-01,2018-12-31,0,0,12,364
16-8913,Wolverine,2019,2019-01-01,2019-01-28,0,0,1,27
16-8914,Wolverine,2016,2016-11-09,2016-12-31,0,10,12,52
16-8914,Wolverine,2017,2017-01-01,2017-12-31,0,0,12,364
16-8914,Wolverine,2018,2018-01-01,2018-12-31,0,0,12,364
16-8914,Wolverine,2019,2019-01-01,2019-01-28,0,0,1,27
16-8915,Wolverine,2016,2016-11-09,2016-12-31,0,10,12,52
16-8915,Wolverine,2017,2017-01-01,2017-12-31,0,0,12,364
16-8915,Wolverine,2018,2018-01-01,2018-12-31,0,0,12,364
16-8915,Wolverine,2019,2019-01-01,2019-01-28,0,0,1,27
16-8916,Wolverine,2016,2016-11-09,2016-12-31,0,10,12,52
16-8916,Wolverine,2017,2017-01-01,2017-12-31,0,0,12,364
16-8916,Wolverine,2018,2018-01-01,2018-12-31,0,0,12,364
16-8916,Wolverine,2019,2019-01-01,2019-01-28,0,0,1,27
16-8918,Wolverine,2016,2016-11-09,2016-12-31,0,10,12,52
16-8918,Wolverine,2017,2017-01-01,2017-12-31,0,0,12,364
16-8918,Wolverine,2018,2018-01-01,2018-12-31,0,0,12,364
16-8918,Wolverine,2019,2019-01-01,2019-01-28,0,0,1,27
16-8919,Wolverine,2016,2016-11-09,2016-12-31,0,10,12,52
16-8919,Wolverine,2017,2017-01-01,2017-12-31,0,0,12,364
16-8919,Wolverine,2018,2018-01-01,2018-12-31,0,0,12,364
16-8919,Wolverine,2019,2019-01-01,2019-01-28,0,0,1,27
16-8920,Wolverine,2016,2016-11-09,2016-12-31,0,10,12,52
16-8920,Wolverine,2017,2017-01-01,2017-12-31,0,0,12,364
16-8920,Wolverine,2018,2018-01-01,2018-04-03,1,0,4,92
16-8922,Tweedsmuir,2016,2016-11-15,2016-12-31,0,10,12,46
16-8922,Tweedsmuir,2017,2017-01-01,2017-12-31,0,0,12,364
16-8922,Tweedsmuir,2018,2018-01-01,2018-12-31,0,0,12,364
16-8922,Tweedsmuir,2019,2019-01-01,2019-12-06,1,0,12,339
16-8924,Tweedsmuir,2016,2016-11-15,2016-12-31,0,10,12,46
16-8924,Tweedsmuir,2017,2017-01-01,2017-12-31,0,0,12,364
16-8924,Tweedsmuir,2018,2018-01-01,2018-12-31,0,0,12,364
16-8924,Tweedsmuir,2019,2019-01-01,2019-01-18,1,0,1,17
16-8925,Tweedsmuir,2016,2016-11-17,2016-12-31,0,10,12,44
16-8925,Tweedsmuir,2017,2017-01-01,2017-12-31,0,0,12,364
16-8925,Tweedsmuir,2018,2018-01-01,2018-12-31,0,0,12,364
16-8925,Tweedsmuir,2019,2019-01-01,2019-08-29,0,0,8,240
16-8926,Tweedsmuir,2016,2016-11-15,2016-12-31,0,10,12,46
16-8926,Tweedsmuir,2017,2017-01-01,2017-10-09,0,0,10,281
16-8928,Tweedsmuir,2016,2016-11-17,2016-12-31,0,10,12,44
16-8928,Tweedsmuir,2017,2017-01-01,2017-12-31,0,0,12,364
16-8928,Tweedsmuir,2018,2018-01-01,2018-01-26,1,0,1,25
16-8929,Telkwa,2011,2011-12-30,2011-12-31,0,11,12,1
16-8929,Telkwa,2012,2012-01-01,2012-12-31,0,0,12,365
16-8929,Telkwa,2013,2013-01-01,2013-12-31,0,0,12,364
16-8929,Telkwa,2014,2014-01-01,2014-12-31,0,0,12,364
16-8929,Telkwa,2015,2015-01-01,2015-12-31,0,0,12,364
16-8929,Telkwa,2016,2016-01-01,2016-09-17,0,0,9,260
16-8929,Telkwa,2017,2017-12-20,2017-12-31,0,11,12,11
16-8929,Telkwa,2018,2018-01-01,2018-12-31,0,0,12,364
16-8929,Telkwa,2019,2019-01-01,2019-11-30,1,0,11,333
16-8930,Tweedsmuir,2017,2017-11-28,2017-12-31,0,10,12,33
16-8930,Tweedsmuir,2018,2018-01-01,2018-12-31,0,0,12,364
16-8930,Tweedsmuir,2019,2019-01-01,2019-12-31,0,0,12,364
16-8930,Tweedsmuir,2020,2020-01-01,2020-12-29,0,0,12,363
16-8931,Tweedsmuir,2016,2016-11-17,2016-12-31,0,10,12,44
16-8931,Tweedsmuir,2017,2017-01-01,2017-12-31,0,0,12,364
16-8931,Tweedsmuir,2018,2018-01-01,2018-12-31,0,0,12,364
16-8931,Tweedsmuir,2019,2019-01-01,2019-12-31,0,0,12,364
16-8931,Tweedsmuir,2020,2020-01-01,2020-04-22,0,0,4,112
16-8945,Tweedsmuir,2016,2016-11-17,2016-12-31,0,10,12,44
16-8945,Tweedsmuir,2017,2017-01-01,2017-12-31,0,0,12,364
16-8945,Tweedsmuir,2018,2018-01-01,2018-11-21,0,0,11,324
16-8946,Tweedsmuir,2017,2017-11-27,2017-12-31,0,10,12,34
16-8946,Tweedsmuir,2018,2018-01-01,2018-12-31,0,0,12,364
16-8946,Tweedsmuir,2019,2019-01-01,2019-12-31,0,0,12,364
16-8946,Tweedsmuir,2020,2020-01-01,2020-12-29,0,0,12,363
160,Columbia North,2003,2003-12-06,2003-12-31,0,11,12,25
160,Columbia North,2004,2004-01-01,2004-12-31,0,0,12,365
160,Columbia North,2005,2005-01-01,2005-12-31,0,0,12,364
160,Columbia North,2006,2006-01-01,2006-12-31,0,0,12,364
160,Columbia North,2007,2007-01-01,2007-12-31,0,0,12,364
160,Columbia North,2008,2008-01-01,2008-12-31,0,0,12,365
160,Columbia North,2009,2009-01-01,2009-01-17,1,0,1,16
161,Columbia North,2003,2003-12-06,2003-12-31,0,11,12,25
161,Columbia North,2004,2004-01-01,2004-04-11,1,0,4,101
164,Wells Gray South,2003,2003-12-06,2003-12-31,0,11,12,25
164,Wells Gray South,2004,2004-01-01,2004-12-31,0,0,12,365
164,Wells Gray South,2005,2005-01-01,2005-12-31,0,0,12,364
164,Wells Gray South,2006,2006-01-01,2006-12-31,0,0,12,364
164,Wells Gray South,2007,2007-01-01,2007-12-31,0,0,12,364
164,Wells Gray South,2008,2008-01-01,2008-04-15,0,0,4,105
17,Hart North,2002,2002-12-05,2002-12-31,0,11,12,26
17,Hart North,2003,2003-01-01,2003-12-30,0,0,12,363
17,Itcha-Ilgachuz,1996,1996-06-04,1996-12-31,0,5,12,210
17,Itcha-Ilgachuz,1997,1997-01-01,1997-12-31,0,0,12,364
17,Itcha-Ilgachuz,1998,1998-01-01,1998-12-31,0,0,12,364
17,Itcha-Ilgachuz,1999,1999-01-01,1999-12-31,0,0,12,364
17,Itcha-Ilgachuz,2000,2000-01-01,2000-12-31,0,0,12,365
17,Itcha-Ilgachuz,2001,2001-01-01,2001-12-31,0,0,12,364
17,Itcha-Ilgachuz,2002,2002-01-01,2002-11-14,0,0,11,317
17,Itcha-Ilgachuz,2012,2012-10-01,2012-12-31,0,9,12,91
17,Itcha-Ilgachuz,2013,2013-01-01,2013-12-31,0,0,12,364
17,Itcha-Ilgachuz,2014,2014-01-01,2014-12-31,0,0,12,364
17,Itcha-Ilgachuz,2015,2015-01-01,2015-04-02,0,0,4,91
17,Wells Gray South,1985,1985-12-28,1985-12-31,0,11,12,3
17,Wells Gray South,1986,1986-01-01,1986-12-31,0,0,12,364
17,Wells Gray South,1987,1987-01-01,1987-12-31,0,0,12,364
17,Wells Gray South,1988,1988-01-01,1988-12-16,0,0,12,350
17-10425,Graham,2017,2017-12-06,2017-12-31,0,11,12,25
17-10425,Graham,2018,2018-01-01,2018-12-31,0,0,12,364
17-10425,Graham,2019,2019-01-01,2019-12-31,0,0,12,364
17-10425,Graham,2020,2020-01-01,2020-02-23,0,0,2,53
17-10426,Graham,2017,2017-12-06,2017-12-31,0,11,12,25
17-10426,Graham,2018,2018-01-01,2018-12-26,1,0,12,359
17-10429,Graham,2017,2017-11-19,2017-12-31,0,10,12,42
17-10429,Graham,2018,2018-01-01,2018-12-31,0,0,12,364
17-10429,Graham,2019,2019-01-01,2019-12-31,0,0,12,364
17-10429,Graham,2020,2020-01-01,2020-12-29,0,0,12,363
17-10430,Graham,2017,2017-12-06,2017-12-31,0,11,12,25
17-10430,Graham,2018,2018-01-01,2018-12-31,0,0,12,364
17-10430,Graham,2019,2019-01-01,2019-12-31,0,0,12,364
17-10430,Graham,2020,2020-01-01,2020-05-03,0,0,5,123
17-10445,Graham,2017,2017-12-06,2017-12-31,0,11,12,25
17-10445,Graham,2018,2018-01-01,2018-12-31,0,0,12,364
17-10445,Graham,2019,2019-01-01,2019-12-31,0,0,12,364
17-10445,Graham,2020,2020-01-01,2020-12-29,0,0,12,363
17-10447,Graham,2017,2017-12-06,2017-12-31,0,11,12,25
17-10447,Graham,2018,2018-01-01,2018-12-31,0,0,12,364
17-10447,Graham,2019,2019-01-01,2019-12-31,0,0,12,364
17-10447,Graham,2020,2020-01-01,2020-06-14,0,0,6,165
17-10472,Graham,2017,2017-12-06,2017-12-31,0,11,12,25
17-10472,Graham,2018,2018-01-01,2018-12-31,0,0,12,364
17-10472,Graham,2019,2019-01-01,2019-12-31,0,0,12,364
17-10472,Graham,2020,2020-01-01,2020-06-14,0,0,6,165
17-10512,Quintette,2017,2017-11-21,2017-12-31,0,10,12,40
17-10512,Quintette,2018,2018-01-01,2018-03-21,1,0,3,79
17-10513,Quintette,2017,2017-11-21,2017-12-31,0,10,12,40
17-10513,Quintette,2018,2018-01-01,2018-12-31,0,0,12,364
17-10513,Quintette,2019,2019-01-01,2019-01-20,1,0,1,19
17-10514,Quintette,2017,2017-11-21,2017-12-31,0,10,12,40
17-10514,Quintette,2018,2018-01-01,2018-12-31,0,0,12,364
17-10514,Quintette,2019,2019-01-01,2019-12-31,0,0,12,364
17-10514,Quintette,2020,2020-01-01,2020-12-29,0,0,12,363
17-10515,Quintette,2017,2017-11-21,2017-12-31,0,10,12,40
17-10515,Quintette,2018,2018-01-01,2018-11-21,0,0,11,324
17-10516,Kennedy Siding,2017,2017-11-21,2017-12-31,0,10,12,40
17-10516,Kennedy Siding,2018,2018-01-01,2018-12-31,0,0,12,364
17-10516,Kennedy Siding,2019,2019-01-01,2019-12-31,0,0,12,364
17-10516,Kennedy Siding,2020,2020-01-01,2020-12-29,0,0,12,363
17-10517,Kennedy Siding,2017,2017-11-21,2017-12-31,0,10,12,40
17-10517,Kennedy Siding,2018,2018-01-01,2018-12-31,0,0,12,364
17-10517,Kennedy Siding,2019,2019-01-01,2019-12-31,0,0,12,364
17-10517,Kennedy Siding,2020,2020-01-01,2020-06-01,0,0,6,152
17-10518,Kennedy Siding,2017,2017-11-21,2017-12-31,0,10,12,40
17-10518,Kennedy Siding,2018,2018-01-01,2018-12-31,0,0,12,364
17-10518,Kennedy Siding,2019,2019-01-01,2019-11-25,0,0,11,328
17-10519,Kennedy Siding,2017,2017-11-21,2017-12-31,0,10,12,40
17-10519,Kennedy Siding,2018,2018-01-01,2018-12-31,0,0,12,364
17-10519,Kennedy Siding,2019,2019-01-01,2019-12-31,0,0,12,364
17-10519,Kennedy Siding,2020,2020-01-01,2020-12-29,0,0,12,363
17-10531,Columbia North,2018,2018-12-31,2018-12-31,0,11,12,0
17-10531,Columbia North,2019,2019-01-01,2019-12-31,0,0,12,364
17-10531,Columbia North,2020,2020-01-01,2020-12-29,0,0,12,363
"17-10533
",Columbia North,2018,2018-12-31,2018-12-31,0,11,12,0
"17-10533
",Columbia North,2019,2019-01-01,2019-12-31,0,0,12,364
"17-10533
",Columbia North,2020,2020-01-01,2020-12-29,0,0,12,363
17-10641,Columbia North,2018,2018-12-31,2018-12-31,0,11,12,0
17-10641,Columbia North,2019,2019-01-01,2019-12-31,0,0,12,364
17-10641,Columbia North,2020,2020-01-01,2020-09-19,0,0,9,262
17-10643,Columbia North,2018,2018-12-31,2018-12-31,0,11,12,0
17-10643,Columbia North,2019,2019-01-01,2019-12-31,0,0,12,364
17-10643,Columbia North,2020,2020-01-01,2020-12-29,0,0,12,363
17-10645,Columbia North,2018,2018-12-31,2018-12-31,0,11,12,0
17-10645,Columbia North,2019,2019-01-01,2019-12-31,0,0,12,364
17-10645,Columbia North,2020,2020-01-01,2020-12-29,0,0,12,363
17-10651,Columbia North,2018,2018-12-31,2018-12-31,0,11,12,0
17-10651,Columbia North,2019,2019-01-01,2019-12-31,0,0,12,364
17-10651,Columbia North,2020,2020-01-01,2020-12-29,0,0,12,363
17-10652,Columbia North,2018,2018-12-31,2018-12-31,0,11,12,0
17-10652,Columbia North,2019,2019-01-01,2019-12-31,0,0,12,364
17-10652,Columbia North,2020,2020-01-01,2020-12-29,0,0,12,363
17-10653,Columbia North,2018,2018-12-31,2018-12-31,0,11,12,0
17-10653,Columbia North,2019,2019-01-01,2019-12-31,0,0,12,364
17-10653,Columbia North,2020,2020-01-01,2020-12-29,0,0,12,363
17-10654,Wolverine,2017,2017-10-02,2017-12-31,0,9,12,90
17-10654,Wolverine,2018,2018-01-01,2018-12-31,0,0,12,364
17-10654,Wolverine,2019,2019-01-01,2019-01-28,0,0,1,27
17-10655,Wolverine,2017,2017-10-02,2017-12-31,0,9,12,90
17-10655,Wolverine,2018,2018-01-01,2018-01-13,1,0,1,12
17-10656,Wolverine,2017,2017-10-02,2017-12-31,0,9,12,90
17-10656,Wolverine,2018,2018-01-01,2018-01-22,1,0,1,21
17-10657,Wolverine,2017,2017-10-02,2017-12-31,0,9,12,90
17-10657,Wolverine,2018,2018-01-01,2018-05-15,1,0,5,134
17-10658,Wolverine,2017,2017-10-02,2017-12-31,0,9,12,90
17-10658,Wolverine,2018,2018-01-01,2018-12-31,0,0,12,364
17-10658,Wolverine,2019,2019-01-01,2019-01-28,0,0,1,27
17-10659,Wolverine,2017,2017-10-02,2017-12-31,0,9,12,90
17-10659,Wolverine,2018,2018-01-01,2018-12-31,0,0,12,364
17-10659,Wolverine,2019,2019-01-01,2019-01-28,0,0,1,27
17-10660,Wolverine,2017,2017-10-02,2017-12-31,0,9,12,90
17-10660,Wolverine,2018,2018-01-01,2018-12-31,0,0,12,364
17-10660,Wolverine,2019,2019-01-01,2019-01-28,0,0,1,27
17-10661,Wolverine,2017,2017-10-02,2017-12-31,0,9,12,90
17-10661,Wolverine,2018,2018-01-01,2018-12-31,0,0,12,364
17-10661,Wolverine,2019,2019-01-01,2019-01-28,0,0,1,27
17-10662,Wolverine,2017,2017-10-02,2017-12-31,0,9,12,90
17-10662,Wolverine,2018,2018-01-01,2018-12-31,0,0,12,364
17-10662,Wolverine,2019,2019-01-01,2019-01-28,0,0,1,27
17-10663,Wolverine,2017,2017-10-02,2017-12-31,0,9,12,90
17-10663,Wolverine,2018,2018-01-01,2018-12-31,0,0,12,364
17-10663,Wolverine,2019,2019-01-01,2019-01-28,0,0,1,27
17-10664,Hart North,2017,2017-12-02,2017-12-31,0,11,12,29
17-10664,Hart North,2018,2018-01-01,2018-07-27,0,0,7,207
17-10665,Hart North,2017,2017-12-02,2017-12-31,0,11,12,29
17-10665,Hart North,2018,2018-01-01,2018-12-31,0,0,12,364
17-10665,Hart North,2019,2019-01-01,2019-12-31,0,0,12,364
17-10665,Hart North,2020,2020-01-01,2020-01-01,1,0,1,0
17-10666,North Cariboo,2017,2017-12-01,2017-12-31,0,11,12,30
17-10666,North Cariboo,2018,2018-01-01,2018-12-31,0,0,12,364
17-10666,North Cariboo,2019,2019-01-01,2019-12-31,0,0,12,364
17-10666,North Cariboo,2020,2020-01-01,2020-06-01,0,0,6,152
17-10667,Hart South,2017,2017-11-27,2017-12-31,0,10,12,34
17-10667,Hart South,2018,2018-01-01,2018-12-31,0,0,12,364
17-10667,Hart South,2019,2019-01-01,2019-04-14,1,0,4,103
17-10669,Hart South,2017,2017-12-01,2017-12-31,0,11,12,30
17-10669,Hart South,2018,2018-01-01,2018-08-25,0,0,8,236
17-10670,Hart South,2017,2017-11-29,2017-12-31,0,10,12,32
17-10670,Hart South,2018,2018-01-01,2018-12-31,0,0,12,364
17-10670,Hart South,2019,2019-01-01,2019-12-31,0,0,12,364
17-10670,Hart South,2020,2020-01-01,2020-02-01,0,0,2,31
17-10671,North Cariboo,2017,2017-12-02,2017-12-31,0,11,12,29
17-10671,North Cariboo,2018,2018-01-01,2018-12-31,0,0,12,364
17-10671,North Cariboo,2019,2019-01-01,2019-12-31,0,0,12,364
17-10671,North Cariboo,2020,2020-01-01,2020-06-01,0,0,6,152
17-10672,North Cariboo,2017,2017-12-02,2017-12-31,0,11,12,29
17-10672,North Cariboo,2018,2018-01-01,2018-07-23,1,0,7,203
17-10673,Wells Gray South,2017,2017-12-24,2017-12-31,0,11,12,7
17-10673,Wells Gray South,2018,2018-01-01,2018-12-31,0,0,12,364
17-10673,Wells Gray South,2019,2019-01-01,2019-02-25,0,0,2,55
17-10674,Hart North,2017,2017-12-03,2017-12-31,0,11,12,28
17-10674,Hart North,2018,2018-01-01,2018-12-31,0,0,12,364
17-10674,Hart North,2019,2019-01-01,2019-12-31,0,0,12,364
17-10674,Hart North,2020,2020-01-01,2020-03-21,0,0,3,80
17-10675,Hart North,2017,2017-12-02,2017-12-31,0,11,12,29
17-10675,Hart North,2018,2018-01-01,2018-12-31,0,0,12,364
17-10675,Hart North,2019,2019-01-01,2019-12-31,0,0,12,364
17-10675,Hart North,2020,2020-01-01,2020-11-25,0,0,11,329
17-10676,Hart South,2017,2017-11-27,2017-12-31,0,10,12,34
17-10676,Hart South,2018,2018-01-01,2018-12-31,0,0,12,364
17-10676,Hart South,2019,2019-01-01,2019-07-26,0,0,7,206
17-10677,North Cariboo,2017,2017-12-01,2017-12-31,0,11,12,30
17-10677,North Cariboo,2018,2018-01-01,2018-12-31,0,0,12,364
17-10677,North Cariboo,2019,2019-01-01,2019-12-08,1,0,12,341
17-10678,North Cariboo,2017,2017-12-01,2017-12-31,0,11,12,30
17-10678,North Cariboo,2018,2018-01-01,2018-02-14,1,0,2,44
17-10679,Hart North,2017,2017-12-02,2017-12-31,0,11,12,29
17-10679,Hart North,2018,2018-01-01,2018-12-31,0,0,12,364
17-10679,Hart North,2019,2019-01-01,2019-11-17,0,0,11,320
17-10680,North Cariboo,2017,2017-12-02,2017-12-31,0,11,12,29
17-10680,North Cariboo,2018,2018-01-01,2018-10-23,0,0,10,295
17-10681,Hart South,2017,2017-11-29,2017-12-31,0,10,12,32
17-10681,Hart South,2018,2018-01-01,2018-12-31,0,0,12,364
17-10681,Hart South,2019,2019-01-01,2019-02-12,1,0,2,42
17-10682,Hart South,2017,2017-12-01,2017-12-31,0,11,12,30
17-10682,Hart South,2018,2018-01-01,2018-12-31,0,0,12,364
17-10682,Hart South,2019,2019-01-01,2019-12-31,0,0,12,364
17-10682,Hart South,2020,2020-01-01,2020-09-20,0,0,9,263
17-10683,North Cariboo,2017,2017-12-01,2017-12-31,0,11,12,30
17-10683,North Cariboo,2018,2018-01-01,2018-12-31,0,0,12,364
17-10683,North Cariboo,2019,2019-01-01,2019-12-31,0,0,12,364
17-10683,North Cariboo,2020,2020-01-01,2020-10-18,0,0,10,291
17-10684,Hart South,2017,2017-11-27,2017-12-31,0,10,12,34
17-10684,Hart South,2018,2018-01-01,2018-12-31,0,0,12,364
17-10684,Hart South,2019,2019-01-01,2019-11-15,0,0,11,318
17-10685,North Cariboo,2017,2017-12-03,2017-12-31,0,11,12,28
17-10685,North Cariboo,2018,2018-01-01,2018-12-31,0,0,12,364
17-10685,North Cariboo,2019,2019-01-01,2019-12-31,0,0,12,364
17-10685,North Cariboo,2020,2020-01-01,2020-05-15,0,0,5,135
17-10686,North Cariboo,2017,2017-12-03,2017-12-31,0,11,12,28
17-10686,North Cariboo,2018,2018-01-01,2018-12-31,0,0,12,364
17-10686,North Cariboo,2019,2019-01-01,2019-12-31,0,0,12,364
17-10686,North Cariboo,2020,2020-01-01,2020-06-28,0,0,6,179
17-10687,Hart South,2017,2017-11-29,2017-12-31,0,10,12,32
17-10687,Hart South,2018,2018-01-01,2018-12-31,0,0,12,364
17-10687,Hart South,2019,2019-01-01,2019-06-25,1,0,6,175
17-10688,Hart South,2017,2017-11-27,2017-12-31,0,10,12,34
17-10688,Hart South,2018,2018-01-01,2018-12-31,0,0,12,364
17-10688,Hart South,2019,2019-01-01,2019-12-31,0,0,12,364
17-10688,Hart South,2020,2020-01-01,2020-08-18,0,0,8,230
17-10689,Hart South,2017,2017-12-01,2017-12-31,0,11,12,30
17-10689,Hart South,2018,2018-01-01,2018-12-31,0,0,12,364
17-10689,Hart South,2019,2019-01-01,2019-12-31,0,0,12,364
17-10689,Hart South,2020,2020-01-01,2020-12-29,0,0,12,363
17-10690,Hart South,2017,2017-12-02,2017-12-31,0,11,12,29
17-10690,Hart South,2018,2018-01-01,2018-12-31,0,0,12,364
17-10690,Hart South,2019,2019-01-01,2019-12-31,0,0,12,364
17-10690,Hart South,2020,2020-01-01,2020-01-07,0,0,1,6
17-10691,Hart South,2017,2017-12-01,2017-12-31,0,11,12,30
17-10691,Hart South,2018,2018-01-01,2018-12-31,0,0,12,364
17-10691,Hart South,2019,2019-01-01,2019-01-13,1,0,1,12
17-10692,Narrow Lake,2017,2017-11-30,2017-12-31,0,10,12,31
17-10692,Narrow Lake,2018,2018-01-01,2018-12-31,0,0,12,364
17-10692,Narrow Lake,2019,2019-01-01,2019-12-31,0,0,12,364
17-10692,Narrow Lake,2020,2020-01-01,2020-06-01,0,0,6,152
17-10693,Hart South,2017,2017-11-27,2017-12-31,0,10,12,34
17-10693,Hart South,2018,2018-01-01,2018-12-31,0,0,12,364
17-10693,Hart South,2019,2019-01-01,2019-12-17,0,0,12,350
17-10695,Hart North,2017,2017-12-04,2017-12-31,0,11,12,27
17-10695,Hart North,2018,2018-01-01,2018-12-31,0,0,12,364
17-10695,Hart North,2019,2019-01-01,2019-12-16,0,0,12,349
17-10696,Hart South,2017,2017-12-02,2017-12-31,0,11,12,29
17-10696,Hart South,2018,2018-01-01,2018-12-31,0,0,12,364
17-10696,Hart South,2019,2019-01-01,2019-01-20,0,0,1,19
17-10698,Hart South,2017,2017-11-28,2017-12-31,0,10,12,33
